alcohol_pct,brand,container_type,hierarchy_subtype,hierarchy_type,name,price,short_pack_size,short_pack_size_num,short_volume,standard vol,supplier_id,type,total oz,cost per oz,oz of alcohol per dollar
6.00,Bud Light,BOTTLE,,domestic,Bud Light Platinum,28.76,12 pack,12,12oz,12,536,domestic,144,0.20,0.30
5.00,Angry Orchard,BOTTLE,,cider,Angry Orchard Crisp Apple,11.99,6 pack,6,12oz,12,849,cider,72,0.17,0.30
5.00,Heineken,BOTTLE,pale lager,imported,Heineken,11.99,6 pack,6,12oz,12,809,imported,72,0.17,0.30
5.00,Angry Orchard,BOTTLE,,cider,Angry Orchard Green Apple,11.99,6 pack,6,12oz,12,849,cider,72,0.17,0.30
5.00,Presidente,BOTTLE,lager,imported,Presidente,11.99,6 pack,6,12oz,12,229,imported,72,0.17,0.30
5.00,Truly Hard Seltzer,CAN,,domestic,Truly Hard Seltzer Wild Berry,11.99,6 pack,6,12oz,12,809,domestic,72,0.17,0.30
5.50,Angry Orchard,BOTTLE,,cider,Angry Orchard Stone Dry,13.19,6 pack,6,12oz,12,809,cider,72,0.18,0.30
5.50,Blue Point Brewing Company,BOTTLE,lager,domestic,Blue Point Toasted Lager,13.19,6 pack,6,12oz,12,809,domestic,72,0.18,0.30
5.50,Brooklyn Brewery,BOTTLE,seasonal,domestic,Brooklyn Oktoberfest,13.19,6 pack,6,12oz,12,809,domestic,72,0.18,0.30
5.50,Angry Orchard,BOTTLE,,cider,Angry Orchard Rosé,13.19,6 pack,6,12oz,12,809,cider,72,0.18,0.30
5.50,Brooklyn Brewery,BOTTLE,IPA,domestic,Brooklyn Defender IPA,13.19,6 pack,6,12oz,12,809,domestic,72,0.18,0.30
5.50,Jack's,BOTTLE,,cider,Jack's Hard Cider,13.19,6 pack,6,12oz,12,809,cider,72,0.18,0.30
6.50,Duclaw,BOTTLE,porter and stout,domestic,Duclaw Sweet Baby Jesus,15.59,6 pack,6,12oz,12,809,domestic,72,0.22,0.30
7.50,Cigar City,CAN,,domestic,Cigar City Jai Alai,17.99,6 pack,6,12oz,12,229,domestic,72,0.25,0.30
4.50,Corona,BOTTLE,light lager,imported,Corona Light,21.59,12 pack,12,12oz,12,809,imported,144,0.15,0.30
5.40,Modelo Especial,BOTTLE,lager,imported,Modelo Negra,12.99,6 pack,6,12oz,12,849,imported,72,0.18,0.30
5.40,Modelo Especial,BOTTLE,lager,imported,Modelo Negra,12.99,6 pack,6,12oz,12,229,imported,72,0.18,0.30
5.40,Estrella,BOTTLE,,imported,Estrella Damm,12.99,6 pack,6,12oz,12,849,imported,72,0.18,0.30
5.60,Sierra Nevada,CAN,pale ale,domestic,Sierra Nevada Pale Ale,26.99,12 pack,12,12oz,12,849,domestic,144,0.19,0.30
6.20,SixPoint,CAN,IPA,domestic,Sixpoint Bengali Tiger,14.95,6 pack,6,12oz,12,536,domestic,72,0.21,0.30
5.10,Peroni,BOTTLE,ale,imported,Peroni Nastro Azzurro,11.48,6 pack,6,11.2oz,11.2,210,imported,67.2,0.17,0.30
5.80,Smirnoff Ice,BOTTLE,,flavored,Smirnoff Ice Screwdriver,27.99,12 pack,12,12oz,12,210,flavored,144,0.19,0.30
6.00,Magic Hat,BOTTLE,IPA,domestic,Magic Hat Electric Peel Grapefruit IPA,28.99,12 pack,12,12oz,12,210,domestic,144,0.20,0.30
6.00,Magic Hat,BOTTLE,IPA,domestic,Magic Hat Electric Peel Grapefruit IPA,57.99,24 pack,24,12oz,12,210,domestic,288,0.20,0.30
6.20,Lagunitas,BOTTLE,IPA,domestic,Lagunitas IPA,14.99,6 pack,6,12oz,12,698,domestic,72,0.21,0.30
6.20,Lagunitas,BOTTLE,IPA,domestic,Lagunitas IPA,14.99,6 pack,6,12oz,12,229,domestic,72,0.21,0.30
6.20,SixPoint,CAN,IPA,domestic,Sixpoint Bengali Tiger,14.99,6 pack,6,12oz,12,698,domestic,72,0.21,0.30
6.20,SixPoint,CAN,IPA,domestic,Sixpoint Bengali Tiger,14.99,6 pack,6,12oz,12,229,domestic,72,0.21,0.30
6.20,Lagunitas,BOTTLE,pale ale,domestic,Lagunitas DogTown Pale Ale,14.99,6 pack,6,12oz,12,229,domestic,72,0.21,0.30
6.40,Montauk,CAN,IPA,domestic,Montauk Wave Chaser,30.99,12 pack,12,12oz,12,536,domestic,144,0.22,0.30
5.20,New Belgium,CAN,amber ale,domestic,New Belgium Fat Tire Amber Ale,12.59,6 pack,6,12oz,12,849,domestic,72,0.17,0.30
4.70,Dos Equis,BOTTLE,,imported,Dos Equis Ambar,11.38,6 pack,6,12oz,12,210,imported,72,0.16,0.30
7.00,Bear Republic,BOTTLE,IPA,domestic,Bear Republic Racer 5 IPA,33.98,12 pack,12,12oz,12,536,domestic,144,0.24,0.30
7.00,Ballast Point,BOTTLE,IPA,domestic,Ballast Point Sculpin IPA,33.98,12 pack,12,12oz,12,536,domestic,144,0.24,0.30
7.00,New Belgium,BOTTLE,IPA,domestic,New Belgium The Hemperor HPA,16.99,6 pack,6,12oz,12,849,domestic,72,0.24,0.30
6.50,Leffe,BOTTLE,brown ale,imported,Leffe Brown Belgian Ale,58.99,24 pack,24,11.2oz,11.2,536,imported,268.8,0.22,0.30
7.40,Flying Dog,BOTTLE,,imported,Flying Dog K-9 Winter Warmer,17.99,6 pack,6,12oz,12,536,imported,72,0.25,0.30
7.40,Revolution,CAN,,domestic,Revolution Jukebox,17.99,6 pack,6,12oz,12,849,domestic,72,0.25,0.30
4.90,Appleation Ciders,BOTTLE,,cider,Appleation Sweet Cider,1.99,1,1,12oz,12,170,cider,12,0.17,0.30
4.75,Samuel Adams,BOTTLE,lager,domestic,Samuel Adams Boston Lager,23.15,12 pack,12,12oz,12,809,domestic,144,0.16,0.30
5.60,Sierra Nevada,BOTTLE,pale ale,domestic,Sierra Nevada Pale Ale,4.55,1,1,24oz,24,809,domestic,24,0.19,0.30
8.20,Southern Tier,BOTTLE,IPA,domestic,Southern Tier 2x IPA,39.99,12 pack,12,12oz,12,210,domestic,144,0.28,0.30
4.50,Tecate,CAN,pale lager,imported,Tecate,10.99,6 pack,6,12oz,12,229,imported,72,0.15,0.29
4.90,SixPoint,CAN,lager,domestic,Sixpoint Alpenflo Helles Lager,11.99,6 pack,6,12oz,12,849,domestic,72,0.17,0.29
6.00,Dogfish Head,BOTTLE,IPA,domestic,Dogfish Head 60 Minute IPA,14.69,6 pack,6,12oz,12,536,domestic,72,0.20,0.29
5.30,Samuel Adams,BOTTLE,american pale ale,domestic,Samuel Adams Seasonal,12.99,6 pack,6,12oz,12,849,domestic,72,0.18,0.29
5.60,Sierra Nevada,BOTTLE,pale ale,domestic,Sierra Nevada Pale Ale,13.75,6 pack,6,12oz,12,536,domestic,72,0.19,0.29
5.90,Goose Island,CAN,IPA,domestic,Goose Island IPA,28.98,12 pack,12,12oz,12,536,domestic,144,0.20,0.29
6.00,Montauk,CAN,ale,domestic,Montauk Driftwood Ale,58.97,24 pack,24,12oz,12,536,domestic,288,0.20,0.29
6.00,Lagunitas,BOTTLE,pilsner,domestic,Lagunitas PILS,58.99,24 pack,24,12oz,12,210,domestic,288,0.20,0.29
6.10,Brooklyn Brewery,BOTTLE,seasonal,domestic,Brooklyn Seasonal,29.99,12 pack,12,12oz,12,210,domestic,144,0.21,0.29
6.10,Brooklyn Brewery,BOTTLE,seasonal,domestic,Brooklyn Seasonal,59.99,24 pack,24,12oz,12,210,domestic,288,0.21,0.29
7.00,Bell's Brewery,CAN,IPA,domestic,Bell's Two Hearted Ale,4.59,1,1,19.2oz,19.2,849,domestic,19.2,0.24,0.29
4.20,Coors,BOTTLE,,domestic,Coors Light,30.99,18 pack,18,12oz,12,536,domestic,216,0.14,0.29
6.50,Oskar Blues,CAN,american pale ale,domestic,Oskar Blues Dale's Pale Ale,15.99,6 pack,6,12oz,12,536,domestic,72,0.22,0.29
6.50,Revolution,CAN,IPA,domestic,Revolution Anti-Hero IPA,15.99,6 pack,6,12oz,12,229,domestic,72,0.22,0.29
6.50,Leffe,BOTTLE,brown ale,imported,Leffe Brown Belgian Ale,15.99,6 pack,6,12oz,12,536,imported,72,0.22,0.29
6.50,Duclaw,BOTTLE,porter and stout,domestic,Duclaw Sweet Baby Jesus,15.99,6 pack,6,12oz,12,849,domestic,72,0.22,0.29
6.50,Duclaw,BOTTLE,porter and stout,domestic,Duclaw Sweet Baby Jesus,15.99,6 pack,6,12oz,12,229,domestic,72,0.22,0.29
6.00,Dogfish Head,BOTTLE,IPA,domestic,Dogfish Head 60 Minute IPA,29.54,12 pack,12,12oz,12,210,domestic,144,0.21,0.29
5.00,Stella Artois,BOTTLE,lager,imported,Stella Artois,11.49,6 pack,6,11.2oz,11.2,849,imported,67.2,0.17,0.29
6.90,Peak Organic,CAN,,cider,Peak Organic Highball Ginger Mule,16.99,6 pack,6,12oz,12,536,cider,72,0.24,0.29
6.90,Smuttynose,BOTTLE,IPA,domestic,Smuttynose Finest Kind,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.29
6.90,Stone Brewing Co.,BOTTLE,IPA,domestic,Stone IPA,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.29
6.00,Dogfish Head,BOTTLE,IPA,domestic,Dogfish Head 60 Minute IPA,29.56,12 pack,12,12oz,12,536,domestic,144,0.21,0.29
7.50,Dogfish Head,BOTTLE,IPA,domestic,Dogfish Head 75 Minute IPA,36.99,12 pack,12,12oz,12,536,domestic,144,0.26,0.29
4.40,Plzensky Prazdroj,CAN,pilsner,imported,Pilsner Urquell,10.19,4 pack,4,16.9oz,16.9,809,imported,67.6,0.15,0.29
8.20,,CAN,,,Monkless Belgian Ales Peppercorn Imperial Wit,17.99,4 pack,4,16oz,16,698,,64,0.28,0.29
4.20,Coors,BOTTLE,,domestic,Coors Light,20.75,12 pack,12,12oz,12,210,domestic,144,0.14,0.29
4.20,Coors,BOTTLE,,domestic,Coors Light,20.76,12 pack,12,12oz,12,536,domestic,144,0.14,0.29
5.00,Angry Orchard,BOTTLE,,cider,Angry Orchard Crisp Apple,24.73,12 pack,12,12oz,12,210,cider,144,0.17,0.29
5.00,Angry Orchard,BOTTLE,,cider,Angry Orchard Crisp Apple,24.74,12 pack,12,12oz,12,536,cider,144,0.17,0.29
5.00,Angry Orchard,BOTTLE,,cider,Angry Orchard Crisp Apple,49.48,24 pack,24,12oz,12,210,cider,288,0.17,0.29
5.00,Angry Orchard,BOTTLE,,cider,Angry Orchard Crisp Apple,49.49,24 pack,24,12oz,12,536,cider,288,0.17,0.29
7.50,Troegs,BOTTLE,IPA,domestic,Troegs Perpetual IPA,18.59,6 pack,6,12oz,12,210,domestic,72,0.26,0.29
4.20,Miller,BOTTLE,,domestic,Miller Lite,20.84,12 pack,12,12oz,12,210,domestic,144,0.14,0.29
9.00,Dogfish Head,BOTTLE,IPA,domestic,Dogfish Head 90 Minute IPA,14.89,4 pack,4,12oz,12,210,domestic,48,0.31,0.29
6.00,Bud Light,BOTTLE,,domestic,Bud Light Platinum,14.93,6 pack,6,12oz,12,210,domestic,72,0.21,0.29
5.00,Heineken,CAN,pale lager,imported,Heineken,24.89,6 pack,6,24oz,24,210,imported,144,0.17,0.29
6.00,Bud Light,BOTTLE,,domestic,Bud Light Platinum,14.94,6 pack,6,12oz,12,536,domestic,72,0.21,0.29
5.00,Kirin Ichiban,BOTTLE,lager,imported,Kirin Ichiban,49.88,24 pack,24,12oz,12,210,imported,288,0.17,0.29
5.00,Kirin Ichiban,BOTTLE,lager,imported,Kirin Ichiban,49.89,24 pack,24,12oz,12,536,imported,288,0.17,0.29
4.60,Corona,BOTTLE,lager,imported,Corona Extra,11.48,6 pack,6,12oz,12,210,imported,72,0.16,0.29
5.60,Sierra Nevada,KEG,,kegs,Sierra Nevada Pale Ale Sixtel Keg,129.99,1,1,5.23gal,669,210,kegs,669.44,0.19,0.29
4.40,Yuengling,BOTTLE,lager,domestic,Yuengling Lager,10.99,6 pack,6,12oz,12,229,domestic,72,0.15,0.29
4.40,Founders Brewing Co.,CAN,,domestic,Founders Brewing Solid Gold Premium Lager,10.99,6 pack,6,12oz,12,536,domestic,72,0.15,0.29
4.60,Corona,BOTTLE,lager,imported,Corona Extra,11.49,6 pack,6,12oz,12,849,imported,72,0.16,0.29
4.60,Corona,CAN,lager,imported,Corona Extra,11.49,6 pack,6,12oz,12,849,imported,72,0.16,0.29
4.80,Radeberger,BOTTLE,pilsner,imported,Radeberger Pilsner,11.99,6 pack,6,12oz,12,809,imported,72,0.17,0.29
5.20,Coney Island,BOTTLE,pilsner,domestic,Coney Island Mermaid Pilsner,12.99,6 pack,6,12oz,12,698,domestic,72,0.18,0.29
5.20,New Belgium,BOTTLE,,imported,New Belgium Fat Tire Belgian White,12.99,6 pack,6,12oz,12,849,imported,72,0.18,0.29
4.20,Coors,CAN,,domestic,Coors Light,13.99,6 pack,6,16oz,16,229,domestic,96,0.15,0.29
5.60,Sierra Nevada,BOTTLE,pale ale,domestic,Sierra Nevada Pale Ale,13.99,6 pack,6,12oz,12,849,domestic,72,0.19,0.29
6.00,Dogfish Head,BOTTLE,IPA,domestic,Dogfish Head 60 Minute IPA,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.29
6.00,New Belgium,CAN,IPA,domestic,New Belgium Citradelic Tangerine IPA,14.99,6 pack,6,12oz,12,229,domestic,72,0.21,0.29
6.00,,CAN,IPA,domestic,Sloop Brewery Super Soft IPA,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.29
6.00,,CAN,IPA,domestic,Sloop Brewery Super Soft IPA,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.29
6.40,Montauk,CAN,IPA,domestic,Montauk Wave Chaser,15.99,6 pack,6,12oz,12,229,domestic,72,0.22,0.29
6.80,Samuel Adams,CAN,IPA,domestic,Samuel Adams New England IPA,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.29
6.80,Westbrook,CAN,IPA,domestic,Westbrook IPA,16.99,6 pack,6,12oz,12,849,domestic,72,0.24,0.29
7.00,Blue Point Brewing Company,BOTTLE,,domestic,Blue Point Hoptical Illusion IPA,17.49,6 pack,6,12oz,12,210,domestic,72,0.24,0.29
7.00,Goose Island,BOTTLE,ale,domestic,Goose Island Next Coast IPA,17.49,6 pack,6,12oz,12,536,domestic,72,0.24,0.29
7.20,Ithaca,BOTTLE,IPA,domestic,Ithaca Flower Power IPA,17.99,6 pack,6,12oz,12,536,domestic,72,0.25,0.29
8.10,,CAN,,,Monkless Belgian Ales Capitulation Belgian Dry Hop Tripel,17.99,4 pack,4,16oz,16,698,,64,0.28,0.29
5.00,Heineken,CAN,pale lager,imported,Heineken,49.98,24 pack,24,12oz,12,536,imported,288,0.17,0.29
5.00,CERVEZA MEXICANA COLIBRE,BOTTLE,,,Cerveza Mexicana Colibre Mexican Craft Lager,24.99,12 pack,12,12oz,12,698,,144,0.17,0.29
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Mango,24.99,12 pack,12,12oz,12,229,hard seltzer,144,0.17,0.29
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Ruby Grapefruit,24.99,12 pack,12,12oz,12,229,hard seltzer,144,0.17,0.29
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Ruby Grapefruit,24.99,12 pack,12,12oz,12,229,hard seltzer,144,0.17,0.29
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Lime,24.99,12 pack,12,12oz,12,229,hard seltzer,144,0.17,0.29
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Black Cherry,24.99,12 pack,12,12oz,12,229,hard seltzer,144,0.17,0.29
6.00,Full Sail,BOTTLE,IPA,domestic,Full Sail IPA,29.99,12 pack,12,12oz,12,210,domestic,144,0.21,0.29
5.00,Heineken,CAN,pale lager,imported,Heineken,49.99,24 pack,24,12oz,12,210,imported,288,0.17,0.29
5.00,Kirin Ichiban,CAN,lager,imported,Kirin Ichiban,49.99,24 pack,24,12oz,12,536,imported,288,0.17,0.29
6.00,Full Sail,BOTTLE,IPA,domestic,Full Sail IPA,59.99,24 pack,24,12oz,12,210,domestic,288,0.21,0.29
7.00,Bear Republic,BOTTLE,IPA,domestic,Bear Republic Racer 5 IPA,69.99,24 pack,24,12oz,12,536,domestic,288,0.24,0.29
4.40,Modelo Especial,CAN,,imported,Modelo Especial,3.67,1,1,24oz,24,849,imported,24,0.15,0.29
5.10,Peroni,BOTTLE,ale,imported,Peroni Nastro Azzurro,23.89,12 pack,12,11.2oz,11.2,210,imported,134.4,0.18,0.29
5.00,Stella Artois,BOTTLE,lager,imported,Stella Artois,23.48,12 pack,12,11.2oz,11.2,210,imported,134.4,0.17,0.29
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Ruby Grapefruit,12.59,6 pack,6,12oz,12,809,hard seltzer,72,0.17,0.29
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Ruby Grapefruit,12.59,6 pack,6,12oz,12,809,hard seltzer,72,0.17,0.29
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Black Cherry,12.59,6 pack,6,12oz,12,809,hard seltzer,72,0.17,0.29
5.10,Peroni,BOTTLE,ale,imported,Peroni Nastro Azzurro,11.99,6 pack,6,11.2oz,11.2,809,imported,67.2,0.18,0.29
5.80,Crispin Cider,CAN,,cider,Crispin Browns Lane Cider,12.99,4 pack,4,16oz,16,849,cider,64,0.20,0.29
6.00,Dogfish Head,CAN,IPA,domestic,Dogfish Head 60 Minute IPA,3.99,1,1,19oz,19,849,domestic,19,0.21,0.29
9.50,Victory Brewing Company,BOTTLE,tripel,domestic,Victory Golden Monkey,3.99,1,1,12oz,12,698,domestic,12,0.33,0.29
4.20,Michelob ULTRA,BOTTLE,,domestic,Michelob Ultra,42.46,24 pack,24,12oz,12,210,domestic,288,0.15,0.28
4.20,Michelob ULTRA,BOTTLE,,domestic,Michelob Ultra,42.47,24 pack,24,12oz,12,536,domestic,288,0.15,0.28
4.90,Hoegaarden,BOTTLE,,imported,Hoegaarden,49.58,24 pack,24,12oz,12,210,imported,288,0.17,0.28
8.00,Love,CAN,,,Mayflower Brewing Company Love and Wrestling,17.99,4 pack,4,16oz,16,698,,64,0.28,0.28
4.90,Hoegaarden,BOTTLE,,imported,Hoegaarden,49.59,24 pack,24,12oz,12,536,imported,288,0.17,0.28
7.50,Dogfish Head,BOTTLE,IPA,domestic,Dogfish Head 75 Minute IPA,18.99,6 pack,6,12oz,12,536,domestic,72,0.26,0.28
7.10,Peak Organic,BOTTLE,IPA,domestic,Peak Organic IPA,17.99,6 pack,6,12oz,12,210,domestic,72,0.25,0.28
5.20,Shock Top,BOTTLE,ale,domestic,Shock Top Belgian White,52.74,24 pack,24,12oz,12,210,domestic,288,0.18,0.28
6.70,Southern Tier,BOTTLE,ale,domestic,Southern Tier Harvest Special Ale,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.28
6.70,Stone,CAN,IPA,domestic,Stone Tangerine Express IPA,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.28
6.70,Stone,CAN,IPA,domestic,Stone Tangerine Express IPA,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.28
6.70,Sierra Nevada,CAN,IPA,domestic,Sierra Nevada Hazy Little Thing IPA,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.28
5.20,Brooklyn Brewery,BOTTLE,lager,domestic,Brooklyn Lager,13.19,6 pack,6,12oz,12,809,domestic,72,0.18,0.28
6.70,Victory Brewing Company,BOTTLE,IPA,domestic,Victory HopDevil IPA,33.99,12 pack,12,12oz,12,210,domestic,144,0.24,0.28
6.70,Victory Brewing Company,BOTTLE,IPA,domestic,Victory HopDevil IPA,67.99,24 pack,24,12oz,12,210,domestic,288,0.24,0.28
6.50,Downeast,CAN,,cider,Downeast Winter Blend Cider,32.99,12 pack,12,12oz,12,536,cider,144,0.23,0.28
6.30,Samuel Adams,BOTTLE,IPA,domestic,Samuel Adams Rebel Grapefruit IPA,15.99,6 pack,6,12oz,12,210,domestic,72,0.22,0.28
5.90,Harpoon,BOTTLE,IPA,domestic,Harpoon IPA,29.95,12 pack,12,12oz,12,210,domestic,144,0.21,0.28
5.90,Harpoon,BOTTLE,IPA,domestic,Harpoon IPA,29.96,12 pack,12,12oz,12,536,domestic,144,0.21,0.28
5.90,Goose Island,BOTTLE,IPA,domestic,Goose Island IPA,14.99,6 pack,6,12oz,12,229,domestic,72,0.21,0.28
5.90,Goose Island,CAN,IPA,domestic,Goose Island IPA,14.99,6 pack,6,12oz,12,536,domestic,72,0.21,0.28
5.90,Captain Lawrence,CAN,IPA,domestic,Captain Lawrence Orbital Tilt IPA,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.28
5.80,Omission,BOTTLE,pale ale,domestic,Omission Pale Ale,58.99,24 pack,24,12oz,12,536,domestic,288,0.20,0.28
5.70,Crispin Cider,CAN,,cider,Crispin Variety Pack,28.99,12 pack,12,12oz,12,536,cider,144,0.20,0.28
5.00,Stella Artois,BOTTLE,lager,imported,Stella Artois,47.48,24 pack,24,11.2oz,11.2,210,imported,268.8,0.18,0.28
5.50,Blue Point Brewing Company,BOTTLE,lager,domestic,Blue Point Toasted Lager,13.99,6 pack,6,12oz,12,849,domestic,72,0.19,0.28
5.50,CERVEZA MEXICANA COLIBRE,BOTTLE,,,Cerveza Mexicana Colibre Mexican Craft Blonde,13.99,6 pack,6,12oz,12,698,,72,0.19,0.28
5.50,Cigar City,CAN,brown ale,domestic,Cigar City Maduro Brown Ale,13.99,6 pack,6,12oz,12,849,domestic,72,0.19,0.28
5.50,,BOTTLE,,,Cerveza Mexicana Colibre Mexican Craft Ginger,13.99,6 pack,6,12oz,12,698,,72,0.19,0.28
5.50,Angry Orchard,BOTTLE,,cider,Angry Orchard Stone Dry,14.02,6 pack,6,12oz,12,210,cider,72,0.19,0.28
4.70,Founders Brewing Co.,CAN,IPA,domestic,Founders All Day IPA,11.99,6 pack,6,12oz,12,229,domestic,72,0.17,0.28
4.50,Corona,BOTTLE,light lager,imported,Corona Light,11.48,6 pack,6,12oz,12,210,imported,72,0.16,0.28
5.00,Duclaw,BOTTLE,wheat,domestic,Duclaw Funk,12.76,6 pack,6,12oz,12,849,domestic,72,0.18,0.28
4.50,Corona,BOTTLE,light lager,imported,Corona Light,11.49,6 pack,6,12oz,12,849,imported,72,0.16,0.28
4.50,Blue Point Brewing Company,BOTTLE,seasonal,domestic,Blue Point Summer Ale,22.98,12 pack,12,12oz,12,536,domestic,144,0.16,0.28
4.50,Corona,CAN,,imported,Corona Refresca Passionfruit Lime,11.49,6 pack,6,12oz,12,849,imported,72,0.16,0.28
4.50,Corona,CAN,,flavored,Corona Refresca Guava Lime,11.49,6 pack,6,12oz,12,849,flavored,72,0.16,0.28
9.20,Flying Dog,BOTTLE,porter and stout,domestic,Flying Dog Gonzo Imperial Porter,46.99,12 pack,12,12oz,12,210,domestic,144,0.33,0.28
5.00,Heineken,KEG,pale lager,imported,Heineken,29.99,1,1,5L,169,536,imported,169.07,0.18,0.28
4.40,Modelo Especial,BOTTLE,,imported,Modelo Especial,44.97,24 pack,24,12oz,12,210,imported,288,0.16,0.28
4.40,Modelo Especial,BOTTLE,,imported,Modelo Especial,44.98,24 pack,24,12oz,12,536,imported,288,0.16,0.28
7.00,Bear Republic,BOTTLE,IPA,domestic,Bear Republic Racer 5 IPA,17.89,6 pack,6,12oz,12,210,domestic,72,0.25,0.28
7.00,CERVEZA MEXICANA COLIBRE,BOTTLE,,,Cerveza Mexicana Colibre Mexican Pale Ale (MPA),2.99,1,1,12oz,12,698,,12,0.25,0.28
7.00,Champion Missile,CAN,,,Champion Missile IPA,2.99,1,1,12oz,12,698,,12,0.25,0.28
7.00,Ballast Point,BOTTLE,IPA,domestic,Ballast Point Grapefruit Sculpin IPA,17.98,6 pack,6,12oz,12,210,domestic,72,0.25,0.28
4.20,Bud Light,BOTTLE,light lager,domestic,Bud Light,10.79,6 pack,6,12oz,12,809,domestic,72,0.15,0.28
5.00,Stella Artois,BOTTLE,lager,imported,Stella Artois,11.99,6 pack,6,11.2oz,11.2,809,imported,67.2,0.18,0.28
7.50,Guinness,BOTTLE,porter and stout,imported,Guinness Foreign Extra,11.99,4 pack,4,11.2oz,11.2,849,imported,44.8,0.27,0.28
4.90,Montauk,CAN,IPA,domestic,Montauk Session IPA,12.59,6 pack,6,12oz,12,809,domestic,72,0.17,0.28
5.60,Victory Brewing Company,BOTTLE,lager,domestic,Victory Festbier,14.39,6 pack,6,12oz,12,809,domestic,72,0.20,0.28
6.30,Bronx Brewery,CAN,american pale ale,domestic,Bronx Brewery American Pale Ale,16.19,6 pack,6,12oz,12,809,domestic,72,0.22,0.28
7.00,Bear Republic,BOTTLE,IPA,domestic,Bear Republic Racer 5 IPA,17.99,6 pack,6,12oz,12,536,domestic,72,0.25,0.28
7.00,Ballast Point,BOTTLE,IPA,domestic,Ballast Point Grapefruit Sculpin IPA,17.99,6 pack,6,12oz,12,536,domestic,72,0.25,0.28
5.00,Stella Artois,BOTTLE,lager,imported,Stella Artois,23.99,12 pack,12,11.2oz,11.2,229,imported,134.4,0.18,0.28
4.40,Modelo Especial,CAN,,imported,Modelo Especial,33.99,18 pack,18,12oz,12,536,imported,216,0.16,0.28
6.40,Bell's Brewery,BOTTLE,IPA,domestic,Bells Official Hazy IPA,32.99,12 pack,12,12oz,12,536,domestic,144,0.23,0.28
5.40,Damm,BOTTLE,lager,imported,Daura Damm Lager,12.99,6 pack,6,11.2oz,11.2,849,imported,67.2,0.19,0.28
6.20,Sierra Nevada,BOTTLE,IPA,domestic,Sierra Nevada IPA Hop Hunter,15.99,6 pack,6,12oz,12,229,domestic,72,0.22,0.28
6.20,Sierra Nevada,BOTTLE,IPA,domestic,Sierra Nevada IPA Hop Hunter,15.99,6 pack,6,12oz,12,229,domestic,72,0.22,0.28
5.30,Samuel Adams,BOTTLE,american pale ale,domestic,Samuel Adams Seasonal,13.67,6 pack,6,12oz,12,809,domestic,72,0.19,0.28
6.00,Lagunitas,BOTTLE,pilsner,domestic,Lagunitas PILS,15.49,6 pack,6,12oz,12,210,domestic,72,0.22,0.28
6.00,Magic Hat,BOTTLE,IPA,domestic,Magic Hat Electric Peel Grapefruit IPA,15.49,6 pack,6,12oz,12,210,domestic,72,0.22,0.28
6.00,Montauk,CAN,ale,domestic,Montauk Driftwood Ale,30.99,12 pack,12,12oz,12,536,domestic,144,0.22,0.28
5.80,Omission,BOTTLE,pale ale,domestic,Omission Pale Ale,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.28
5.80,Omission,BOTTLE,pale ale,domestic,Omission Pale Ale,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.28
5.80,Brooklyn Brewery,BOTTLE,,domestic,Brooklyn Bel Air Sour,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.28
5.80,Duclaw,BOTTLE,,flavored,Duclaw Dirty Little Freak,14.99,6 pack,6,12oz,12,849,flavored,72,0.21,0.28
5.80,Omission,BOTTLE,pale ale,domestic,Omission Pale Ale,29.99,12 pack,12,12oz,12,536,domestic,144,0.21,0.28
5.80,Smirnoff Ice,BOTTLE,,flavored,Smirnoff Ice Screwdriver,55.99,24 pack,24,11.2oz,11.2,210,flavored,268.8,0.21,0.28
5.80,Bell's Brewery,BOTTLE,ale,domestic,Bell's Amber Ale,59.99,24 pack,24,12oz,12,210,domestic,288,0.21,0.28
5.10,Brooklyn Brewery,BOTTLE,pilsner,domestic,Brooklyn Pilsner,13.19,6 pack,6,12oz,12,809,domestic,72,0.18,0.28
